"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.62870054042892e-08,0.707729765539418,0.341,0.091,0.000379666382979385,"17","IFT52"
1.67492641659652e-08,1.48679529540766,0.542,0.212,0.000390442096972814,"17","CYB561A3"
1.69996320290751e-08,0.520188486670351,0.679,0.333,0.00039627842222977,"17","CHMP1B"
1.73221216196145e-08,0.597823522652671,0.668,0.245,0.000403795977074834,"17","MEF2A"
1.82998603054094e-08,0.578454961022363,0.434,0.139,0.000426588043579399,"17","CHID1"
1.84937511698839e-08,0.631250411433137,0.51,0.187,0.000431107833521163,"17","GPRIN3"
1.90751054487057e-08,0.546814432186918,0.928,0.479,0.000444659783114779,"17","SMIM26"
1.92112876707489e-08,1.1509998162689,0.298,0.07,0.000447834326892828,"17","PLBD2"
1.9373548976422e-08,1.01297585237499,0.321,0.076,0.000451616800189373,"17","HPS5"
2.00298978618891e-08,0.986605513427522,0.381,0.115,0.000466916949058497,"17","SLC7A5"
2.01667088955624e-08,0.711399452112737,0.551,0.182,0.000470106151064455,"17","MRPL3"
2.05938542942854e-08,0.708836628329552,0.443,0.133,0.000480063337454088,"17","IPO5"
2.08038461577434e-08,0.685396335965698,0.487,0.16,0.000484958457783157,"17","RNF5"
2.17246310721364e-08,0.535696663452086,0.566,0.199,0.000506422874922572,"17","PTPMT1"
2.23693282442496e-08,0.647888406532896,0.537,0.178,0.000521451410701701,"17","ECI1"
2.2374609818012e-08,1.21020988335564,0.425,0.098,0.000521574529467677,"17","CCDC112"
2.32504870908771e-08,0.785158509834856,0.373,0.162,0.000541992104575436,"17","DUSP5"
2.34861531311825e-08,0.553829673486582,0.722,0.282,0.000547485715640996,"17","SRM"
2.36063454818453e-08,0.929135627968346,0.404,0.104,0.000550287519527296,"17","ATPAF2"
2.39809881059501e-08,0.892313778191125,0.474,0.138,0.000559020813737803,"17","TYW3"
2.4098392240031e-08,0.740169334249647,0.551,0.165,0.000561757621507364,"17","TOMM40"
2.50094757288814e-08,0.744083950542642,0.375,0.099,0.000582995888715955,"17","MKL1"
2.59175619300249e-08,0.783331051380365,0.28,0.075,0.00060416428615081,"17","ADCK2"
2.66597709638621e-08,1.0346325126329,0.357,0.095,0.000621465920938588,"17","PGM2"
2.75483833501728e-08,0.810991863210204,0.515,0.155,0.000642180364275878,"17","LTV1"
2.78890503495469e-08,0.61030715063113,0.803,0.35,0.000650121652698289,"17","EIF2A"
2.91314522500928e-08,0.914192782277777,0.576,0.172,0.000679083283401914,"17","MICAL1"
2.91396608150507e-08,1.65137312214698,0.364,0.091,0.000679274633259648,"17","GAPT"
2.98709641251727e-08,0.900163357544227,0.53,0.164,0.0006963220447219,"17","IMPDH2"
3.05298171122953e-08,0.699472808316119,0.835,0.364,0.000711680566704715,"17","ATG3"
3.15463390796854e-08,1.03585940965666,0.375,0.089,0.000735376710286546,"17","SEH1L"
3.37008683875783e-08,0.888904166253696,0.528,0.154,0.000785600942982837,"17","CSF1R"
3.45212649375697e-08,0.545748544432301,0.503,0.165,0.000804725206959686,"17","DCUN1D1"
3.47742954173388e-08,0.831497764588328,0.58,0.181,0.000810623600473585,"17","PAIP1"
3.58145201412221e-08,0.845915320622993,0.765,0.295,0.000834872279012029,"17","OLA1"
3.69572491492176e-08,0.529621667847885,0.657,0.26,0.000861510434917411,"17","RNPEP"
3.72659198230582e-08,0.796102611321689,0.338,0.085,0.000868705856995309,"17","MAML3"
3.96279845947375e-08,1.32953255050979,0.275,0.052,0.000923767948887927,"17","MCCC1"
4.01288611767363e-08,1.46443345119275,0.253,0.052,0.000935443882890899,"17","TTYH2"
4.05843612456322e-08,0.591336786876677,0.79,0.33,0.000946062044996933,"17","LYPLA1"
4.10226931348437e-08,0.524766695380386,0.698,0.264,0.000956279999666343,"17","ITGAE"
4.19368462063986e-08,0.640313451353204,0.339,0.099,0.000977589821917357,"17","ECI2"
4.23013130853589e-08,0.694562771500509,0.266,0.079,0.000986085909332801,"17","TMEM218"
4.40342224912438e-08,0.601868645889502,0.614,0.205,0.00102648176049338,"17","ETS2"
4.93821456876438e-08,0.583597648333516,0.679,0.267,0.00115114719812466,"17","SCNM1"
4.96087676334423e-08,0.646025256206022,0.269,0.081,0.00115642998230317,"17","WDR77"
5.08392310698837e-08,0.584111690992119,0.573,0.215,0.00118511331547006,"17","ARHGAP27"
5.1273365496041e-08,0.553770989620919,0.849,0.439,0.00119523342307821,"17","LGALS3"
5.23776894256377e-08,0.615270955119314,0.481,0.16,0.00122097631820104,"17","YWHAG"
5.31566856825577e-08,0.527186456216963,0.869,0.442,0.0012391354999461,"17","RPS17"
5.41377396469635e-08,0.610474820329083,0.355,0.113,0.00126200484891037,"17","ABCB7"
5.54949292248717e-08,0.510669753958408,0.969,0.577,0.00129364229516098,"17","RTRAF"
6.18914682754519e-08,0.557208985591948,0.443,0.153,0.00144275201696906,"17","EI24"
6.37549380182262e-08,0.527763586189711,0.623,0.208,0.00148619136014287,"17","CORO1C"
6.58322365233592e-08,2.10544782966508,0.287,0.039,0.00153461526559603,"17","TBC1D12"
6.8088803277868e-08,1.01709494457555,0.285,0.075,0.00158721809321038,"17","IMPACT"
7.03760013614572e-08,0.515250861976358,0.504,0.181,0.00164053496773693,"17","PNP"
7.34355539994723e-08,0.513710947011874,0.259,0.082,0.0017118561992817,"17","SMIM13"
7.47045101102286e-08,0.788215296641273,0.454,0.138,0.00174143683517954,"17","FUCA2"
7.58989694322807e-08,0.816791658278027,0.39,0.108,0.0017692808764359,"17","GGCX"
7.62811026240667e-08,0.533952643034753,0.921,0.496,0.00177818878326962,"17","RSL1D1"
7.81055950001273e-08,0.532312597234736,0.56,0.188,0.00182071952504797,"17","MPST"
7.86830596848835e-08,0.753277995808228,0.309,0.097,0.00183418080431432,"17","DAPK1"
8.45266433103326e-08,1.03977631845122,0.329,0.082,0.00197040058220716,"17","PLAGL1"
8.60881577235128e-08,0.517376068156678,0.53,0.226,0.00200680104469281,"17","INSIG1"
8.92749283536953e-08,0.530430855291806,0.44,0.131,0.00208108785485299,"17","KPNA2"
9.09545486399935e-08,0.650785139961004,0.596,0.186,0.00212024148334689,"17","ELMO1"
9.25901335702546e-08,0.553986514753016,0.33,0.106,0.0021583686036562,"17","P4HA1"
9.56555714452793e-08,0.501232653307542,0.695,0.277,0.00222982702596091,"17","GIT2"
9.86410752723416e-08,0.757432729644857,0.485,0.158,0.00229942210567356,"17","TPMT"
9.87384620797013e-08,0.931432365126406,0.361,0.08,0.00230169228953992,"17","CHD1L"
1.02132577003767e-07,0.970215887818076,0.519,0.152,0.0023808125025348,"17","MAP3K20"
1.08974601737912e-07,0.684334749840092,0.508,0.161,0.00254030694111247,"17","EDEM1"
1.10599872143802e-07,1.19305275920409,0.262,0.056,0.00257819361954418,"17","HLA-DOB"
1.14393263402691e-07,0.691372296004833,0.943,0.497,0.00266662136318013,"17","SNRPF"
1.17006765613624e-07,0.57366208964152,0.961,0.537,0.00272754471321918,"17","RTN4"
1.18910876704382e-07,0.841499397750561,0.345,0.095,0.00277193144685586,"17","MAP3K14"
1.21341929889647e-07,0.526626124948439,0.447,0.153,0.00282860172765756,"17","TBC1D9B"
1.24709322074821e-07,0.650773631157315,0.463,0.143,0.00290709900688616,"17","PIK3CG"
1.2711245443137e-07,0.550227967846074,0.747,0.301,0.00296311842524967,"17","TMEM147"
1.33544652198444e-07,0.669416638395728,0.592,0.209,0.00311305938739793,"17","MAD2L2"
1.43114265661336e-07,0.610010533013042,0.688,0.257,0.0033361366468314,"17","PARL"
1.43626091592613e-07,0.564307144679581,0.438,0.144,0.0033480678211154,"17","GALK1"
1.46260438446264e-07,0.665024487096864,0.373,0.112,0.00340947708062086,"17","TUBGCP3"
1.50181514565291e-07,0.592276380029173,0.501,0.173,0.0035008812860315,"17","GLB1"
1.58655964374465e-07,0.736679946108444,0.488,0.164,0.00369842918553315,"17","SYNE3"
1.61222608746103e-07,0.643505658098781,0.539,0.187,0.00375826023248041,"17","ABCE1"
1.6798753574547e-07,0.586231352595204,0.522,0.167,0.00391595744576265,"17","CAMK1D"
1.72945240379154e-07,0.908029846320413,0.381,0.097,0.00403152649847845,"17","ISOC2"
1.80356844084916e-07,0.512430218811179,0.632,0.239,0.00420429839246347,"17","ZNF511"
1.8857911364483e-07,0.989753014421129,0.338,0.094,0.00439596771817462,"17","SRGAP2B"
1.88983254986255e-07,0.919824441368323,0.346,0.094,0.00440538865698458,"17","MRPL45"
2.08549749163531e-07,0.940708874037897,0.262,0.073,0.00486150320275108,"17","CARD9"
2.11860746570868e-07,0.551212173018944,0.894,0.421,0.0049386858633135,"17","OS9"
2.20875296992874e-07,0.546262164747991,0.515,0.17,0.00514882404820088,"17","CHCHD3"
2.21206578971499e-07,0.604699714800104,0.736,0.276,0.00515654656240462,"17","TLE3"
2.22229557550466e-07,1.06640174117266,0.418,0.109,0.00518039321605892,"17","SNX30"
2.23509568833575e-07,0.906384893096007,0.298,0.087,0.00521023155907946,"17","STAC3"
2.32641051747234e-07,0.501193750435129,0.334,0.104,0.00542309555727978,"17","MCTP1"
2.39568608877208e-07,0.89737039863145,0.655,0.322,0.0055845838415366,"17","MS4A6A"
2.49671114036261e-07,0.522098089050152,0.46,0.155,0.00582008333929927,"17","PTGES2"
2.66441420344806e-07,0.525926506257158,0.788,0.329,0.00621101594965777,"17","TM9SF2"
2.6727568970732e-07,1.68241479180138,0.449,0.17,0.00623046360276734,"17","AREG"
2.70290912855726e-07,0.630217853237296,0.35,0.114,0.00630075146957984,"17","ZDHHC4"
2.73645257773031e-07,0.604108148863882,0.341,0.112,0.00637894460394712,"17","LETM1"
2.77127862288801e-07,0.702012189950339,0.345,0.099,0.00646012759781424,"17","RIOK1"
2.82182316305551e-07,0.505693130108372,0.271,0.088,0.00657795197539869,"17","PRPS2"
2.8835750904826e-07,0.692383459709794,0.28,0.098,0.00672190189342399,"17","HYOU1"
3.10483224822384e-07,0.603032315919578,0.355,0.112,0.0072376744538346,"17","ABHD12"
3.20104792472036e-07,0.576517938063153,0.519,0.183,0.00746196281731563,"17","ACOT9"
3.3029005702916e-07,1.58962965316803,0.266,0.04,0.00769939151940675,"17","AVPI1"
3.37928554745733e-07,0.602954363462361,0.415,0.131,0.00787745253967778,"17","GNL2"
3.4545007627574e-07,0.605969400969257,0.592,0.192,0.00805278672806377,"17","GRK3"
3.58948077155023e-07,0.704266610641335,0.334,0.101,0.00836743862656075,"17","BRPF1"
3.58948446961436e-07,0.660991519802865,0.551,0.188,0.00836744724711803,"17","RASSF4"
3.82997023477438e-07,1.72455880673371,0.266,0.049,0.00892804361428255,"17","VASH1"
3.97449863587327e-07,0.695690835468597,0.587,0.198,0.00926495377008419,"17","SSRP1"
4.15671991467385e-07,0.622166570533391,0.404,0.139,0.00968972979309621,"17","TSPAN3"
4.28617052142948e-07,0.772752601504449,0.381,0.117,0.00999149210250427,"17","COPRS"
4.36351453236519e-07,0.571611501265551,0.346,0.11,0.0101717887263965,"17","DNASE1L1"
4.42105815336402e-07,0.676673232921238,0.431,0.132,0.0103059286613069,"17","LPCAT2"
4.96095882421784e-07,0.842946391259647,0.312,0.1,0.0115644911151342,"17","CD300C"
4.97012917629463e-07,0.728394907591122,0.508,0.154,0.0115858681228604,"17","TXNRD1"
5.26055502435144e-07,0.690357250775843,0.732,0.251,0.0122628798172656,"17","GUSB"
5.46766943772036e-07,0.972224289509122,0.268,0.068,0.0127456842262699,"17","MYL6B"
5.54606916069806e-07,0.894929510692189,0.409,0.13,0.0129284418205033,"17","FCHSD2"
5.63928258432421e-07,0.5195491553659,0.461,0.155,0.0131457316323182,"17","TRAF7"
5.72674955282274e-07,0.874163904667633,0.411,0.132,0.0133496258825851,"17","MAP1S"
5.78791895264835e-07,0.537824373260652,0.285,0.092,0.0134922178705186,"17","SEPHS1"
6.15916712189453e-07,0.505844319192637,0.7,0.263,0.0143576344778483,"17","NAGK"
6.32310832037588e-07,0.501280020030035,0.542,0.197,0.0147397978056282,"17","AHCYL1"
6.32692046261814e-07,0.617192386263585,0.273,0.084,0.0147486842904091,"17","ACSS2"
6.56579155233525e-07,0.635416281456372,0.268,0.077,0.0153055166876487,"17","ENTPD6"
6.60022836985966e-07,0.524865309538811,0.345,0.106,0.0153857923529799,"17","ATIC"
7.02399614275039e-07,0.607627934124708,0.289,0.086,0.0163736374083654,"17","SLC25A13"
7.19342429206088e-07,0.662794697958726,0.799,0.325,0.0167685913672231,"17","FIBP"
7.51605696110307e-07,0.894048319404027,0.345,0.093,0.0175206803820274,"17","TENT4A"
7.66718004865994e-07,0.557559962043721,0.296,0.11,0.0178729634114312,"17","CNP"
7.73416954897824e-07,0.738571498693209,0.531,0.193,0.0180291226356232,"17","NGLY1"
7.87409415341299e-07,0.644677358463119,0.776,0.334,0.018355300881021,"17","MRPS15"
8.29863163407596e-07,0.725339904874683,0.406,0.133,0.0193449402021945,"17","N4BP2"
8.33603489737298e-07,0.548964218066456,0.51,0.159,0.0194321309492662,"17","RAP1GDS1"
8.568185731652e-07,0.650573644273738,0.425,0.129,0.019973297759054,"17","DCLRE1C"
8.96522747846891e-07,0.66982436481808,0.316,0.11,0.0208988417750589,"17","CYSLTR1"
9.04705752406238e-07,0.606229369053362,0.275,0.085,0.0210895957943418,"17","GALNT7"
9.76507214310421e-07,0.99342342079636,0.334,0.081,0.0227633596727902,"17","MRM2"
1.00043645358205e-06,0.651035269415865,0.363,0.104,0.0233211741694511,"17","ZMIZ2"
1.00339414068729e-06,1.05963364362985,0.26,0.063,0.0233901208135613,"17","FARP2"
1.00888403655425e-06,0.643969944301738,0.343,0.097,0.023518095776116,"17","CLP1"
1.13159403125173e-06,0.577563246361578,0.632,0.24,0.0263785884625091,"17","FAM49A"
1.13911897318987e-06,0.576354696254465,0.783,0.314,0.0265540023840291,"17","HADHB"
1.17577154272265e-06,0.505977916449068,0.311,0.115,0.0274084104324077,"17","RIPOR1"
1.21337146429759e-06,0.904180159094322,0.28,0.069,0.0282849022042412,"17","PAICS"
1.24924157904409e-06,0.595343740704597,0.413,0.13,0.0291210704490968,"17","TATDN1"
1.25034349389783e-06,0.578267853425375,0.467,0.141,0.0291467571862523,"17","PRDX4"
1.27090181503579e-06,0.690183163296064,0.266,0.081,0.0296259922102994,"17","ZMYM6"
1.31625631082408e-06,0.510987667941307,0.614,0.239,0.0306832508616201,"17","NUDT3"
1.35851432487897e-06,0.980153202095203,0.388,0.095,0.0316683274272536,"17","FH"
1.63034137396418e-06,0.516425411532965,0.395,0.132,0.0380048877684789,"17","BAG4"
1.64170665214335e-06,0.863386553275227,0.332,0.093,0.0382698237681136,"17","PACS2"
1.66922768680143e-06,0.528273886512939,0.948,0.651,0.0389113666070281,"17","LDHA"
1.78340178734856e-06,0.572915089848525,0.864,0.398,0.0415728790648823,"17","PPM1G"
1.84895699172321e-06,1.28081554652126,0.264,0.055,0.0431010364340597,"17","KCTD6"
1.9128987115493e-06,1.3124245880353,0.26,0.052,0.0445915818649257,"17","SORBS3"
1.92358408307563e-06,1.32048081895816,0.338,0.098,0.0448406685605761,"17","MTMR11"
2.01509733761456e-06,0.536772123443775,0.969,0.633,0.046973934037133,"17","SMDT1"
2.10521307215074e-06,0.577050759386578,0.668,0.247,0.0490746219249059,"17","SUCLG1"
2.11439889669507e-06,0.54318689695066,0.704,0.29,0.0492887526808588,"17","CHMP2B"
2.24290579047132e-06,0.506410912944818,0.478,0.191,0.0522843768816769,"17","DCK"
2.26714975737283e-06,1.45212257368584,0.284,0.07,0.0528495279941181,"17","TNNI2"
2.29237604410754e-06,0.564154609100803,0.382,0.124,0.0534375779641909,"17","NOA1"
2.56880540718465e-06,0.626513813490179,0.352,0.109,0.0598814228468815,"17","OGFOD3"
2.60747722011252e-06,0.600207529002543,0.391,0.129,0.060782901478043,"17","IRF5"
2.62785763780205e-06,0.643875968263506,0.592,0.21,0.0612579893948036,"17","NAPRT"
2.81271328700876e-06,0.758424786653213,0.375,0.116,0.0655671594334611,"17","RAB20"
2.85531579644776e-06,0.534743020180265,0.293,0.091,0.0665602665309937,"17","EIPR1"
2.9185406918307e-06,0.597687449816598,0.549,0.186,0.0680341020672655,"17","IL6R"
2.95401473062799e-06,1.39982345362245,0.287,0.055,0.0688610373856691,"17","KCNMB1"
3.20749349592045e-06,0.628028315356684,0.3,0.086,0.0747698808834016,"17","HCCS"
3.32919332142175e-06,1.27837424539224,0.284,0.064,0.0776068255156624,"17","MPZL1"
3.3715759171879e-06,0.646381312376014,0.402,0.138,0.0785948062055671,"17","ELF4"
3.46542781615054e-06,0.597419925132718,0.368,0.108,0.0807825878222852,"17","KLF16"
3.68460525902158e-06,0.954586290008973,0.343,0.091,0.085891833193052,"17","TSPAN4"
3.93155843460819e-06,0.532285158796656,0.291,0.088,0.0916485586691515,"17","MEMO1"
4.13359166925791e-06,0.741162267448826,0.28,0.077,0.0963581554020712,"17","LY75"
4.21259383292129e-06,1.01848342379987,0.251,0.063,0.0981997748392282,"17","TMEM38B"
4.45488899983911e-06,1.57543466217465,0.312,0.061,0.103847917475249,"17","LDLRAD4"
4.45488899983911e-06,0.809768063028058,0.291,0.086,0.103847917475249,"17","ELK1"
4.57739398608331e-06,0.898276691252758,0.408,0.138,0.106703631209588,"17","CSF2RB"
4.82295903297649e-06,0.705562364508631,0.429,0.123,0.112427998017715,"17","SNX4"
4.97916215106782e-06,0.514158894750474,0.415,0.148,0.116069248903542,"17","PI4KA"
5.18502215295831e-06,1.22288749498792,0.293,0.065,0.120868051407611,"17","CHKA"
5.30960154667323e-06,1.26574336303327,0.366,0.078,0.1237721216545,"17","FADS1"
5.93367925960326e-06,0.727093189536795,0.357,0.118,0.138319997220612,"17","ZFHX3"
6.12788126663749e-06,0.625287729027243,0.262,0.084,0.142847040206587,"17","CLPB"
6.52468203233433e-06,0.522898789417951,0.935,0.546,0.152096862855746,"17","EIF3D"
6.67496090445054e-06,0.828460086231315,0.327,0.077,0.155600013643646,"17","CD59"
6.74340000370295e-06,0.741294078672534,0.296,0.08,0.15719539748632,"17","GPATCH11"
6.76734718239802e-06,0.663486781288284,0.352,0.113,0.15775363016888,"17","HDHD5"
7.09477416190402e-06,0.540365769459103,0.44,0.186,0.165386280488145,"17","MDFIC"
7.38875198362335e-06,0.552821910171928,0.4,0.135,0.172239197490244,"17","MRPS25"
7.6141221313144e-06,0.80279912971903,0.282,0.085,0.17749280100307,"17","TMEM19"
8.30058604396188e-06,0.516747444412406,0.384,0.135,0.193494961270795,"17","ARL5A"
8.3790369248707e-06,0.542261865388976,0.318,0.095,0.195323729755661,"17","STX18"
8.45007299714376e-06,0.712760047330485,0.275,0.086,0.196979651636418,"17","TPCN1"
9.39317470627788e-06,0.534219179824289,0.865,0.42,0.218964295578044,"17","APH1A"
1.02058981016358e-05,0.586512941122148,0.402,0.145,0.237909690647232,"17","CDYL"
1.06104196191446e-05,0.717698459414078,0.67,0.261,0.247339491741881,"17","ZNF791"
1.14063497407193e-05,1.17084095067333,0.379,0.1,0.265893418805907,"17","QDPR"
1.16607339165187e-05,0.769003462133403,0.266,0.069,0.271823368327967,"17","ENDOV"
1.17872412842199e-05,0.804577977379639,0.284,0.09,0.27477238157645,"17","SLC39A6"
1.18205845598158e-05,0.604933162775736,0.487,0.157,0.275549646673865,"17","LAGE3"
1.19148490132473e-05,0.562302190092426,0.336,0.096,0.277747045347808,"17","CDK4"
1.22900788472662e-05,0.738574257913531,0.546,0.183,0.286494028008623,"17","MTCH2"
1.25777367161577e-05,0.690864370586032,0.381,0.107,0.293199620590353,"17","SIRT1"
1.27681909824683e-05,0.576420425695164,0.271,0.092,0.297639299992319,"17","ZNF516"
1.32623842096838e-05,1.20822313350478,0.291,0.065,0.309159438311939,"17","CHML"
1.33449216533982e-05,0.768884258189217,0.305,0.093,0.311083468662365,"17","SDHAF3"
1.42450386950272e-05,0.905319106605335,0.293,0.078,0.332066097019779,"17","AIMP2"
1.45887571480972e-05,0.818727737378772,0.305,0.088,0.340078517879295,"17","DHRSX"
1.47202690508184e-05,0.530191704624167,0.899,0.456,0.343144191843627,"17","TOMM22"
1.47391677553317e-05,0.754518604032519,0.348,0.099,0.343584739544538,"17","PAFAH1B3"
1.50714458389454e-05,0.940517423152211,0.269,0.07,0.351330473951657,"17","FAM20C"
1.53551682373506e-05,1.58452928564592,0.273,0.051,0.35794432678088,"17","VDR"
1.55884597121053e-05,0.508867646839236,0.442,0.156,0.363382584348887,"17","UHRF1BP1L"
1.57348091683133e-05,0.571617822063287,0.379,0.122,0.36679413652255,"17","TIMM50"
1.64871401140627e-05,0.517400880524716,0.366,0.135,0.384331723198916,"17","CREB3L2"
1.68385595981115e-05,0.601511563663361,0.314,0.096,0.392523662791576,"17","MRPS27"
1.77071769533112e-05,0.612321790408182,0.625,0.276,0.412772001958638,"17","TOB1"
1.77333188532633e-05,0.540859468153177,0.583,0.221,0.413381395788422,"17","TCERG1"
1.80249981573543e-05,0.591477224468203,0.515,0.176,0.420180732046087,"17","YIF1A"
2.1522404903315e-05,0.878399794038295,0.312,0.084,0.501708780701177,"17","TBC1D9"
2.20876613384083e-05,0.508025782586021,0.284,0.096,0.514885473459635,"17","MICAL2"
2.36003469684767e-05,1.01680418914061,0.257,0.066,0.550147688182159,"17","CXorf21"
2.38881697382186e-05,0.630607711124462,0.582,0.214,0.556857124767614,"17","PLCB2"
2.59686455242554e-05,0.537159096771401,0.928,0.517,0.605355095815919,"17","GHITM"
2.60733557871366e-05,0.717797658325619,0.969,0.651,0.607795996753942,"17","SPCS1"
2.66637379826008e-05,0.589137144193506,0.276,0.075,0.621558396112408,"17","GALNT3"
2.90662640161433e-05,0.523352245992085,0.314,0.099,0.677563680480317,"17","KTI12"
3.1271190430771e-05,1.0574332866469,0.28,0.063,0.728962720131703,"17","SNAI3"
3.32890014733407e-05,0.662908813883186,0.341,0.098,0.775999913345046,"17","GPR35"
3.54203445707801e-05,0.521148163120854,0.269,0.082,0.825683652289456,"17","AHI1"
4.05062518078336e-05,0.648873909148204,0.251,0.076,0.94424123589241,"17","LANCL2"
4.21687634198696e-05,0.758147418210098,0.257,0.069,0.982996044080579,"17","CIDEB"
4.2424352218532e-05,0.500050764181254,0.621,0.252,0.9889540745662,"17","ACO2"
4.37223280486931e-05,0.607604244949305,0.316,0.092,1,"17","TMEM65"
4.38574669482116e-05,0.814950732907518,0.273,0.064,1,"17","TBC1D7"
4.48479199227883e-05,0.78007101088335,0.384,0.112,1,"17","THOC6"
5.39825610183932e-05,0.959158079411154,0.25,0.067,1,"17","STK11IP"
5.47920346438459e-05,0.713907997205515,0.293,0.099,1,"17","OAF"
5.48124498559925e-05,0.547539438921269,0.354,0.117,1,"17","IKBIP"
5.53902644104006e-05,0.688027628631397,0.499,0.164,1,"17","HDAC2"
5.61047014355167e-05,0.515014931907817,0.521,0.19,1,"17","CS"
5.74172766872303e-05,0.707384576378272,0.269,0.087,1,"17","DPP3"
5.81419793575494e-05,1.02011989943525,0.284,0.08,1,"17","INSR"
6.01527124151523e-05,1.12560979991131,0.287,0.064,1,"17","GRAMD4"
6.04719948956691e-05,0.518527076297172,0.276,0.086,1,"17","FCHO1"
6.09159717040794e-05,0.838188401084706,0.314,0.09,1,"17","PAK1IP1"
6.23606057183395e-05,0.545823303143706,0.282,0.093,1,"17","CKAP2"
6.33576644753661e-05,0.516144663698347,0.386,0.134,1,"17","OXSR1"
6.59992348725153e-05,0.692807087245505,0.318,0.119,1,"17","CES1"
7.4527702630644e-05,0.687173518674461,0.278,0.082,1,"17","STT3A"
7.76797953764278e-05,0.737816112691341,0.282,0.077,1,"17","AIFM1"
8.7763218660234e-05,0.521429498459691,0.35,0.131,1,"17","IER5L"
9.52252666435225e-05,0.792319825149589,0.262,0.073,1,"17","CNTLN"
0.000104539196053154,0.520168009199024,0.271,0.078,1,"17","CTPS1"
0.000107623608798572,0.561585139720757,0.357,0.117,1,"17","HPS3"
0.000181497925306972,0.718867836002159,0.255,0.077,1,"17","CAMSAP1"
0.000193503176617596,0.717499913761713,0.312,0.093,1,"17","BCOR"
0.000218962174559232,0.546597141851843,0.53,0.202,1,"17","KIAA0100"
0.000244565579634503,0.814841782387027,0.35,0.106,1,"17","LIMD1"
0.000249710293181703,0.636135523128237,0.37,0.121,1,"17","ALG3"
0.000279406413914218,0.564243887336538,0.485,0.176,1,"17","LARS"
0.000309925078876011,0.654701836660794,0.268,0.085,1,"17","SLC7A6"
0.000330702041104054,0.612219838333566,0.341,0.106,1,"17","AC004556.1"
0.000340111000721682,0.895863122040397,0.275,0.074,1,"17","RCN1"
0.000454090713846134,0.844607083115911,0.323,0.102,1,"17","EPB41L3"
0.00052578702542273,0.715450549460142,0.316,0.101,1,"17","FAM129B"
0.000530861272546135,0.626855654824818,0.293,0.086,1,"17","NRM"
0.000536809734601911,0.786457989912442,0.655,0.346,1,"17","SELENOS"
0.000557189507335106,0.802920690560792,0.28,0.072,1,"17","TRAP1"
0.000564978037723126,0.789235963180748,0.291,0.079,1,"17","TRIO"
0.000817541592465503,0.833205735581046,0.271,0.067,1,"17","TKFC"
0.00113787617925911,0.643155331017976,0.332,0.095,1,"17","NAT9"
0.00119423519266375,0.586524420905923,0.302,0.097,1,"17","ARL3"
0.00140431160341859,1.24248338051603,0.253,0.062,1,"17","PRKAG2-AS1"
0.00175605802677616,0.513661912953335,0.302,0.093,1,"17","RIOK2"
0.00400082160933193,0.540988856006805,0.273,0.097,1,"17","ITPRIPL2"
0.00436908610431032,0.500483030492908,0.422,0.154,1,"17","SLC8A1"
2.78045428722247e-73,10.3652990795526,0.985,0.005,6.48151698894431e-69,"18","ALAS2"
4.11576685118561e-73,9.84425755316496,1,0.098,9.59426410679878e-69,"18","HBA1"
8.83866994157338e-73,9.71022870950119,1,0.122,2.06038235008017e-68,"18","HBA2"
1.71356736680479e-71,9.02238802544173,1,0.213,3.99449688875865e-67,"18","HBB"
7.40104863223145e-67,11.176015101028,0.91,0.004,1.72525844665947e-62,"18","SLC4A1"
9.98703440685615e-66,11.6713712712872,0.886,0.003,2.32807759058224e-61,"18","AHSP"
9.98736394272541e-66,11.7766782055458,0.895,0.003,2.32815440868872e-61,"18","CA1"
8.03593110359446e-64,5.78925469652582,0.988,0.338,1.8732558995589e-59,"18","SLC25A37"
1.96392641216967e-56,7.17710463413297,0.831,0.02,4.57810885940871e-52,"18","HBD"
1.05136298663447e-55,11.0889730366191,0.807,0.004,2.45083225814362e-51,"18","HBM"
1.78058739445998e-54,4.34873510979962,0.913,0.326,4.15072727522566e-50,"18","GLRX5"
5.16743542175714e-54,5.02676305064329,0.898,0.243,1.20458087116581e-49,"18","SLC25A39"
8.54370070678354e-50,3.69690524960423,0.813,0.081,1.99162207175831e-45,"18","SNCA"
1.30829807570063e-41,4.90271897992524,0.744,0.106,3.04977364426575e-37,"18","FAM210B"
2.50533173412033e-41,4.93174231647829,0.693,0.034,5.84017880540791e-37,"18","TRIM58"
1.32198086622666e-40,5.58435126268511,0.699,0.068,3.08166959726097e-36,"18","DCAF12"
6.55894000423954e-39,3.69074823592715,0.699,0.054,1.52895450438828e-34,"18","DMTN"
5.06140639161706e-38,3.77027607428435,0.762,0.185,1.17986444394985e-33,"18","TENT5C"
6.37411997784342e-38,5.95262568206282,0.62,0.012,1.48587110803508e-33,"18","HBQ1"
2.93450344078302e-37,9.73592615633523,0.608,0.001,6.8406209708093e-33,"18","SELENBP1"
9.04849621425036e-37,5.08376544099137,0.693,0.091,2.1092949525039e-32,"18","BPGM"
7.32980844007185e-36,3.67651259906451,0.873,0.511,1.70865164546515e-31,"18","BSG"
7.8738640832244e-35,2.36426129663422,0.858,0.416,1.83547645644044e-30,"18","YBX3"
